COMMENT_ID,MOVIE_ID,CONTENT
1835065173,1291561,4.5。可能是观影史上时隔最久的一次重温。千寻在她的“自我”最完整的时候，有幸闯入了一个被包装进童话的成人世界，在一次巡游中提前认识到了自我和本真的所有可贵。而所谓千寻，每个人都曾是——只不过并非每个千寻都那么幸运，能在这样一场恍若隔世的大梦里预演现实对自我和本真的种种侵蚀，然后带着对“小千”二字的提防和对“千寻”的珍守，真正踏上现实的征程。对电影里的千寻而言，她在虚幻里收获了这份抽象又真实的礼物，而电影本身对于还没长大的我们，亦然。待如今回首，会感激，会知福；而若是初见，又可能在感伤中被后知后觉地唤醒，一如本为琥珀川的白龙。这或许就是通俗维度里的《千与千寻》，最大的魅力。
481881480,1291561,情绪崩溃的时候就看这个，不知道为什么很治愈。
1829829962,1291561,我还以为出续集了，原来是18年前的电影，为什么现在才上映？这18年干嘛去了？中国电影票房9年来首次出现负增长，所以才想到引进这部电影圈钱。这样炒冷饭不好吧，另外为什么国语场这么多，歧视原版？这可是日本影史票房冠军，奥斯卡最佳动画电影啊……因为延期18年，很多人都看过了，网上就开始喊补票补票补票，这样的行为很反感，延期的电影经常用补票来道德绑架……电影本来是娱乐，现在越来越义务了……（我已经补票了）
1050081231,1291561,看过很多遍，很好的展现了孩子的天性。。。。善良  好奇
794372575,1291561,一个干净浪漫的日式童话，要是不写爱情的话多么好。那么细密温柔的年少情怀，与长河相恋那么美，终归一场梦。仿佛宫崎有两个，希望东京崩溃杂草重新接管世界的宫崎，编织着酸甜少女成长幻境的宫崎，而我只能取其一。我大抵与千寻擦肩而过，十年前的我似懂非懂，十年后的我已无法共鸣。
26594100,1291561,觉得自己太幸运了，在活着的时候还有机会在大荧幕上看到《千与千寻》！虽然已经不知道这是第几次观看了，甚至连台词都能提前讲出来，但每次的感动都和第一次一样。白龙和千寻飞翔在天空，鳞片散落的时候，我真是回回泪目～不知道大家是否有一样的感觉？
1150544993,1291561,宫崎骏的作品真的好棒。
1140529896,1291561,一直很喜欢宫崎骏的动画，剧情很感人，印象最深的就是无脸男。
1349979088,1291561,是一部经典动画巨作，虽然看完之后不知道无脸怪从哪里来的，但不影响佳作的效果
1089745740,1291561,这么多年一直记得一句台词：不要吃太胖啊，会被杀掉的
1347623051,1291561,宫崎骏为我们打造了一个完美的梦中世界。画面瑰丽奇异，唯美清新。非常棒。
1639275768,1291561,回首曾经的旅途，身边的乘客早已不见了踪影。依旧是茫茫大海，平静又望不到边际。想起那次黑夜的昏迷中，是你在呼唤我的名字吧，让我挣扎着醒了过来……我们放弃本可以拥有的安逸，却为别的什么理由义无反顾的奔向冒险。现在就这样一起去路的尽头看一看，在那里，终将和重要的人重逢吧
1383521965,1291561,宫崎骏的动画电影都充满了正能量，这片子同样是的，说人不要太贪婪了要靠自己努力去奋斗，同时还讲了要保护自然环境，喜欢白龙和千寻。
1007468,1291561,"《千与千寻》是我最爱的电影之一。如今坐在高铁上穿过漫长的距离，我依然会听到其中的歌曲，想起火车穿越寂静海洋的一幕。这么多年，我看了好多遍，每个场景都历历在目。小时候看不懂的情节，成年后再看才懂其中的深意。每次看到善良的千寻，想要清洁肮脏不堪的怪物那一幕，我都会忍不住掉泪。
宫崎骏创造的世界是那么善良，所有的恶人并非真的坏到极致，所有的善美在他的世界里都有人看守，有人呵护。这大概就是成年后再看也止不住的掉泪的原因。成人的世界里，沉默不言的善，有时没有人守护，坏人可能很坏很坏，你身边的朋友，在你遇到困难时，也只会逃开。很多的时候，你都孤立无援，一个人成长，无人守护。
我并不会觉得宫崎骏创造的世界是骗局。它是期望，是对一个更好世界，带着淡淡悲伤的向往。不能忘了自己最初的名字，不能忘了出发的地方。"
1341476444,1291561,我看的第一部宫老先生的动画电影，画面很美，故事讲的也非常棒
1838969020,1291561,十几年以后重温，才算看懂了其中的诸多用意和隐喻。这就是个职场神话啊，金钱对人的异化和劳动神圣的观念纠结在一起，都是宫崎骏那一代人操心的主题。传统劳动伦理遭到侵蚀，经济下行引起的生存恐惧，对今天的中国不啻盛世危言。中国上映版删掉了“神隐”，真是无聊。以及才注意到是菅原文太配的锅炉爷爷。
1342021376,1291561,《千与千寻》是宫崎骏执导 吉卜力工作室制作的 很喜欢 未来我们也可以制作画面优美故事感人的动漫
